,Lat,Long,AddressAccuracy,Species_Fact,Trap_Fact,Date_Ord,Days_Since_Last_Check,Spray_Factor,TSRA,DZ,BR,BCFG,SN,VCFG,RA,HZ,VCTS,FU,FG+,MIFG,SQ,GR,FG,TS,Temp_Min_both,Temp_Max_both,Temp_Avg_both,Temp_Dew_Point_both,Temp_Wet_Bulb_both,StnPressure_both,Ht_Cool_both,Day Length,Temp_Min,Temp_Max,Temp_Avg,Temp_Dew_Point,StnPressure,Day_Length,Ht_Cool,PrecipTotal,Temp_Min1,Temp_Min2,Temp_Min4,Temp_Min7,Temp_Min10,Temp_Min14,Temp_Max1,Temp_Max2,Temp_Max4,Temp_Max7,Temp_Max10,Temp_Max14,Temp_Dew_Point1,Temp_Dew_Point2,Temp_Dew_Point4,Temp_Dew_Point7,Temp_Dew_Point10,Temp_Dew_Point14,Temp_Avg1,Temp_Avg2,Temp_Avg4,Temp_Avg7,Temp_Avg10,Temp_Avg14,PrecipTotal1,PrecipTotal2,PrecipTotal4,PrecipTotal7,PrecipTotal10,PrecipTotal14
3741,41.868142,-87.696269,9,2,54,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3742,41.906638,-87.701431,9,1,26,733612,14,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3743,41.906638,-87.701431,9,2,26,733612,14,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3744,41.911824,-87.726737,9,1,74,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3745,41.94722700000001,-87.67145699999998,9,2,132,733612,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3746,41.921965,-87.632085,8,1,9,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3747,41.921965,-87.632085,8,2,9,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3748,41.801179,-87.679447,8,1,76,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3749,41.891118,-87.65449100000002,8,1,5,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3750,41.932094,-87.700117,8,1,35,733612,14,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3751,41.932094,-87.700117,8,2,35,733612,14,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3752,41.857402,-87.694991,8,1,53,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3753,41.94016,-87.794896,9,3,65,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3754,41.94016,-87.794896,9,1,65,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3755,41.944869,-87.832763,8,3,20,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3756,41.944869,-87.832763,8,1,20,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3757,41.944869,-87.832763,8,2,20,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3758,41.948167,-87.730698,8,3,43,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3759,41.948167,-87.730698,8,1,43,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3760,41.948167,-87.730698,8,2,43,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3761,41.822536,-87.66634300000003,9,1,85,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3762,41.95469,-87.800991,9,3,1,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3763,41.95469,-87.800991,9,1,1,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3764,41.95469,-87.800991,9,1,1,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3765,41.95469,-87.800991,9,2,1,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3766,41.963976,-87.69181,9,3,44,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3767,41.963976,-87.69181,9,1,44,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3768,41.963976,-87.69181,9,2,44,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3769,41.964242,-87.757639,8,1,46,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3770,41.964242,-87.757639,8,2,46,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3771,41.925198,-87.746381,8,3,128,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3772,41.925198,-87.746381,8,1,128,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3773,41.925198,-87.746381,8,2,128,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3774,41.801498,-87.763416,9,3,25,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3775,41.801498,-87.763416,9,1,25,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3776,41.801498,-87.763416,9,2,25,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3777,41.801498,-87.763416,9,4,25,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3778,41.973845,-87.805059,9,3,129,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3779,41.973845,-87.805059,9,1,129,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3780,41.973845,-87.805059,9,2,129,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3781,41.973845,-87.805059,9,4,129,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3782,41.798697,-87.736812,8,3,94,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3783,41.798697,-87.736812,8,1,94,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3784,41.798697,-87.736812,8,2,94,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3785,41.986921,-87.689778,9,3,24,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3786,41.986921,-87.689778,9,1,24,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3787,41.986921,-87.689778,9,2,24,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3788,41.960616,-87.777189,9,1,68,733612,14,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3789,41.960616,-87.777189,9,2,68,733612,14,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3790,41.776156,-87.778927,9,3,95,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3791,41.77166,-87.703047,8,3,79,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3792,41.77166,-87.703047,8,1,79,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
3793,41.77166,-87.703047,8,2,79,733612,7,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,61.5,83.0,72.5,59.5,64.5,29.11,-7.0,882,61.5,83.0,72.5,59.5,29.11,882.0,-7.0,0.14,62.5,62.5,57.0,57.0,57.0,57.0,80.5,80.5,81.0,81.0,85.5,85.5,59.0,60.0,60.0,60.0,62.0,64.5,71.5,71.75,70.375,68.0714285714,69.5,70.4642857143,0.0,0.0,0.04,0.04,0.72,1.05
